id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1.14E+18,Private One Bedroom Home,573141058,Wuming,Toronto,Kensington-Chinatown,43.65157,-79.39613,Entire home/apt,79,28,0,,,9,74
1.14E+18,Cozy Home Downtown Toronto,573141058,Wuming,Toronto,North Riverdale,43.66855857,-79.34269831,Entire home/apt,71,28,0,,,9,71
1.14E+18,Large Private Suite WalkoutPatio,573141058,Wuming,Toronto,South Riverdale,43.66677549,-79.34500643,Entire home/apt,71,28,0,,,9,77
1.14E+18,Downtown Toronto Cozy Bright Private Suite,573141058,Wuming,Toronto,North Riverdale,43.66812162,-79.34264127,Entire home/apt,71,28,0,,,9,70
1.14E+18,Downtown Central Private Suite,573141058,Wuming,Toronto,South Riverdale,43.66657,-79.34435,Entire home/apt,63,28,0,,,9,65
1.14E+18,In The Core,260270056,Fatemeh,Etobicoke,Waterfront Communities-The Island,43.64332746,-79.38994911,Entire home/apt,346,2,0,,,1,20
1.14E+18,Beautiful 1BR with Sofa Bed in Downtown,534739447,Abdul,North York,Waterfront Communities-The Island,43.64423977,-79.39183645,Entire home/apt,125,28,0,,,29,365
1.14E+18,Beautiful Condo Core Downtown,534739447,Abdul,North York,Waterfront Communities-The Island,43.64363,-79.38852,Entire home/apt,137,28,0,,,29,365
1.14E+18,Boutique 2BR Entertainment Dist,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64949,-79.38733,Entire home/apt,193,28,0,,,29,335
1.14E+18,BigBright new queen w/ pullout,37520003,Shirley,Toronto,Willowridge-Martingrove-Richview,43.68500296,-79.56035066,Private room,57,28,0,,,12,61
1.14E+18,Cozy private room with washroom,573312185,Mst Johra,Toronto,Guildwood,43.74512576,-79.20893532,Private room,65,1,1,07-06-2024,1,3,25
1.14E+18,Lovely Upper Beach Suite,8117355,Jennifer,East York,Woodbine Corridor,43.6759,-79.31281,Entire home/apt,166,3,5,10-06-2024,4.41,3,243
1.14E+18,West Downtown Lower Flat Cozy,14720783,Dovran,Toronto,Dovercourt-Wallace Emerson-Junction,43.67271,-79.43872,Entire home/apt,85,28,1,29-05-2024,1,3,165
1.14E+18,Private room in a spacious house,573312185,Mst Johra,Toronto,Scarborough Village,43.744275,-79.2095515,Private room,76,1,1,29-04-2024,0.68,3,13
1.14E+18,Hip Urban Retreat with Rooftop near CN Tower,573328697,Andre Keith,East York,Waterfront Communities-The Island,43.65034,-79.388242,Entire home/apt,245,1,2,20-05-2024,1.33,1,68
1.14E+18,"CN Tower View w/ Free Parking, Pool & Gym and More",66804459,Chandravathana,North York,Niagara,43.63817,-79.40515,Entire home/apt,307,1,0,,,2,50
1.14E+18,Beautiful Condo Core Downtown,534739447,Abdul,Scarborough,Waterfront Communities-The Island,43.64295044,-79.39006626,Entire home/apt,150,28,0,,,29,365
1.14E+18,* 2nd Floor Bright Backyard View,37286284,Alex,Scarborough,Mount Pleasant West,43.70582,-79.39099,Private room,70,31,0,,,7,262
1.14E+18,Distillery District Gem,24440579,Alison,Toronto,Waterfront Communities-The Island,43.65034347,-79.35789181,Entire home/apt,140,28,0,,,1,283
1.14E+18,Beautiful Condo Core Downtown,534739447,Abdul,Scarborough,Waterfront Communities-The Island,43.64357621,-79.38841502,Entire home/apt,154,28,0,,,29,365
1.14E+18,Boutique 2BR Entertainment Dist,534739447,Abdul,North York,Waterfront Communities-The Island,43.64866905,-79.38756378,Entire home/apt,210,28,0,,,29,365
1.14E+18,Cute Room,32993460,Rhea,North York,South Parkdale,43.63994563,-79.43961687,Private room,94,1,7,26-05-2024,4.67,1,227
1.14E+18,"Luxury Guest Suite (Private Entry, A+ Location)",573372952,Steve,Toronto,Trinity-Bellwoods,43.648282,-79.4101478,Entire home/apt,133,5,3,29-05-2024,3,1,172
1.14E+18,상쾌한 방,515575838,Sangheon,Toronto,Willowdale East,43.7704,-79.40126,Private room,58,15,0,,,2,251
1.14E+18,"Bright bedroom
46-201",573385031,Ling,York,University,43.6595366,-79.4022723,Private room,78,1,1,19-05-2024,1,3,270
1.14E+18,Private Studio Downtown Toronto,572419097,Jun Kai,Etobicoke,Junction Area,43.66891,-79.46558,Entire home/apt,55,28,0,,,9,90
1.14E+18,Yonge/ College 2 Bds Condo,573398013,Ai Juan,Scarborough,Bay Street Corridor,43.66075747,-79.38509911,Entire home/apt,299,1,0,,,1,185
1.14E+18,Luxury Retreat in Yorkville,534739447,Abdul,Scarborough,Annex,43.67046,-79.39302,Entire home/apt,180,28,0,,,29,365
1.14E+18,Luxury Retreat in Yorkville,534739447,Abdul,Toronto,Annex,43.67045073,-79.39451112,Entire home/apt,190,28,0,,,29,365
1.14E+18,Stylish Condo Heart of Downtown,490419093,Manbir,York,Waterfront Communities-The Island,43.64820214,-79.39184221,Entire home/apt,1000,28,0,,,1,270
1.14E+18,Luxury Retreat in Yorkville,534739447,Abdul,North York,Annex,43.67011638,-79.39306725,Entire home/apt,190,28,0,,,29,365
1.14E+18,Stylish Condo Downtown Toronto,498477051,Jovan,Toronto,Waterfront Communities-The Island,43.6481,-79.39158,Entire home/apt,1000,28,0,,,1,270
1.14E+18,Luxury Retreat in Yorkville,534739447,Abdul,Etobicoke,Bay Street Corridor,43.66885,-79.39304,Entire home/apt,190,28,0,,,29,365
1.14E+18,Luxury Retreat in Yorkville,534739447,Abdul,Scarborough,Annex,43.6689691,-79.39298595,Entire home/apt,190,28,0,,,29,365
1.14E+18,Gorgeous 2BR Entertainment Dist,534739447,Abdul,Scarborough,Bay Street Corridor,43.65008,-79.38721,Entire home/apt,184,28,0,,,29,365
1.14E+18,Stylish Condo Heart of Downtown,498162358,Melissa,North York,Waterfront Communities-The Island,43.64765919,-79.39205545,Entire home/apt,1000,28,0,,,1,270
1.14E+18,Gorgeous 2BR Entertainment Dist,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64970756,-79.38932423,Entire home/apt,186,28,0,,,29,365
1.14E+18,Stylish Condo In Downtown,498479384,Zakkoery,Toronto,Niagara,43.63619797,-79.40637906,Entire home/apt,1000,28,0,,,1,270
1.14E+18,Modern 2 BDRM Suite Near Entertainment District,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64442586,-79.39055087,Entire home/apt,190,28,0,,,29,365
1.14E+18,Stylish 1BR Luxury Executive Suite-Best Location,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64651392,-79.39186351,Entire home/apt,168,28,0,,,29,365
1.14E+18,Full Apartment Toronto Dt,549271424,Saul Abraham,Toronto,Waterfront Communities-The Island,43.64078,-79.39809,Private room,217,2,1,05-05-2024,0.79,1,75
1.14E+18,Stylish 1BR Downtown,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64642985,-79.39323091,Entire home/apt,182,28,0,,,29,365
1.14E+18,Stylish 1BR Downtown,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64664236,-79.39304354,Entire home/apt,182,28,0,,,29,365
1.14E+18,3 BR  parking Downtown Toronto,254096899,Chris,Toronto,Waterfront Communities-The Island,43.64294956,-79.3896359,Entire home/apt,467,2,0,,,3,61
1.14E+18,Luxury 2BR Downtown,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64841,-79.39243,Entire home/apt,169,28,0,,,29,365
1.14E+18,Luxury Living in DT Toronto w/ Spectacular Views,534739447,Abdul,Toronto,Church-Yonge Corridor,43.6545803,-79.37954731,Entire home/apt,157,28,0,,,29,280
1.14E+18,Spacious Studio Unit Downtown Toronto,572419097,Jun Kai,Toronto,Junction Area,43.66913749,-79.46552485,Entire home/apt,55,28,0,,,9,58
1.14E+18,Roomy Private Studio Unit Downtown Toronto,572419097,Jun Kai,Toronto,Junction Area,43.6674201,-79.46416561,Entire home/apt,65,28,0,,,9,90
1.14E+18,Rejuvenate in Stylish Flat in Downtown Toronto,48911159,Tsz Yan,Toronto,Waterfront Communities-The Island,43.64683,-79.39203,Entire home/apt,155,28,1,09-06-2024,1,2,218
1.14E+18,车站50米极速网络免费停车可洗衣做饭大多太古商圈安静舒适友爱的家,465925786,Moses,Toronto,L'Amoreaux,43.80973147,-79.30165037,Private room,36,28,0,,,7,269
1.14E+18,Top Graded Metropolitan Suite,534739447,Abdul,Toronto,Waterfront Communities-The Island,43.64886,-79.38748,Entire home/apt,118,28,0,,,29,136
1.14E+18,New,514769984,Suryakant,Toronto,Waterfront Communities-The Island,43.64388215,-79.37269102,Entire home/apt,258,28,0,,,1,269
1.14E+18,车站50米按摩浴缸极速网络免费停车可洗衣做饭大多太古商圈安静舒适友爱的家,465925786,Moses,Toronto,Milliken,43.80969446,-79.30011437,Private room,49,28,0,,,7,259
1.14E+18,车站50米独享卫浴极速网络免费停车可洗衣做饭大多太古商圈安静舒适友爱的家,465925786,Moses,Toronto,Milliken,43.80830896,-79.29999735,Private room,45,28,0,,,7,176
1.14E+18,2 bedroom apartment,48805171,Luke,Toronto,University,43.65697161,-79.4065015,Entire home/apt,120,28,0,,,5,270
1.14E+18,50米车站极速网络免费停车可洗衣做饭大多太古商圈安静舒适友爱的家,465925786,Moses,Toronto,L'Amoreaux,43.80828788,-79.30165243,Private room,36,28,0,,,7,269
1.14E+18,Modern Riverdale Basement Studio,1798817,Emily,Toronto,Blake-Jones,43.67294639,-79.33871227,Entire home/apt,122,2,12,10-06-2024,8,1,238
1.14E+18,"Cozy, Artsy 1-BR Apartment in Heart of Downtown",80021137,Sarah,Toronto,Annex,43.6692,-79.40059,Entire home/apt,120,28,0,,,1,81
1.14E+18,Stylish Condo Near Eaton Centre,548007550,Arnold,Toronto,Waterfront Communities-The Island,43.64866,-79.38715,Entire home/apt,321,2,5,27-05-2024,3.49,1,170
1.14E+18,Furnished Private 1 BR- Shared unitWasher & Dryer,49380886,Lhei,Toronto,Wexford/Maryvale,43.76005707,-79.30273477,Private room,36,28,0,,,1,122
1.14E+18,车站50米极速网络免费停车可洗衣做饭大多太古商圈安静舒适友爱的家,465925786,Moses,Scarborough,Milliken,43.80770577,-79.29983632,Private room,37,28,0,,,7,239
1.14E+18,车站50米极速网络免费停车可洗衣做饭大多太古商圈安静舒适友爱的家,465925786,Moses,Toronto,L'Amoreaux,43.80951997,-79.3012471,Private room,37,28,0,,,7,269
1.14E+18,车站50米极速网络免费停车可洗衣做饭大多太古商圈安静舒适友爱的家,465925786,Moses,North York,Milliken,43.8098,-79.30031,Private room,35,28,0,,,7,269
1.14E+18,The Oxford loft,552587881,Maire,North York,Kensington-Chinatown,43.6558084,-79.4032047,Entire home/apt,250,29,0,,,2,239
1.14E+18,Beautiful one bedroom condo,542081718,Krisev,Toronto,Church-Yonge Corridor,43.65841766,-79.37542999,Entire home/apt,268,2,0,,,1,182
1.14E+18,Brand.New Reno Cozy Room Near Seneca In Toronto,129345287,Xiaoyu,Etobicoke,Hillcrest Village,43.81376,-79.34644,Private room,63,1,4,03-06-2024,2.79,13,166
1.14E+18,New Reno Cozy Room in Toronto,129345287,Xiaoyu,Scarborough,Hillcrest Village,43.81335857,-79.3461969,Private room,72,1,6,03-06-2024,5.62,13,171
1.14E+18,Couple,503111777,Chris,Toronto,Wexford/Maryvale,43.74809861,-79.29148909,Private room,59,1,7,18-05-2024,4.38,3,268
1.14E+18,15%OFF- New Reno Cozy Room in Toronto,129345287,Xiaoyu,Scarborough,Hillcrest Village,43.81439,-79.34263,Private room,63,1,17,09-06-2024,11.09,13,262
1.14E+18,"Main flr room -workplace, closet",297762894,Sadia,Scarborough,West Hill,43.7666519,-79.1884539,Private room,41,1,2,01-06-2024,2,2,197
1.14E+18,3-bedroom home in Prime Bloor West Village,148091094,Tullio,Toronto,High Park-Swansea,43.6480073,-79.4798143,Entire home/apt,470,3,0,,,4,130
1.14E+18,Penthouse Above the Clouds Toronto,482664082,Toronto Boutique Apartments,Scarborough,Waterfront Communities-The Island,43.64382911,-79.39504366,Entire home/apt,249,31,0,,,16,277
1.14E+18,Lovely Studio in Annex,573653077,Sae Hee,Toronto,Palmerston-Little Italy,43.66444648,-79.41372388,Entire home/apt,115,3,2,09-06-2024,2,2,56
1.14E+18,Large Private Room Downtown shared Washroom,35633806,Marie,Toronto,Waterfront Communities-The Island,43.64677,-79.40379,Private room,82,1,9,26-05-2024,6.43,4,109
1.14E+18,Beautiful Large Room Downtown- Shared Washroom,35633806,Marie,Toronto,Waterfront Communities-The Island,43.64672,-79.40275,Private room,106,1,10,31-05-2024,7.5,4,82
1.14E+18,Peaceful retreat in High Park,32746804,Juli,Toronto,High Park-Swansea,43.6466909,-79.45606488,Entire home/apt,120,30,0,,,2,88
1.14E+18,Green Oasis Downtown Toronto,573674122,Zhigang,Toronto,Annex,43.6703938,-79.3943028,Entire home/apt,230,1,2,26-05-2024,2,1,260
1.14E+18,Modern Cozy unit in DT Toronto,224397380,Lucy,Toronto,Bay Street Corridor,43.65668634,-79.38311666,Entire home/apt,129,28,0,,,1,99
1.14E+18,Beautiful. New Reno. 3 Bedroom. Midtown.,6119281,Luke,Toronto,Oakwood Village,43.68135101,-79.43120829,Entire home/apt,223,14,0,,,1,48
1.14E+18,3Bedroom Townhouse By CN Tower,573691642,Andy Long,North York,Waterfront Communities-The Island,43.64089,-79.39877,Entire home/apt,549,1,2,26-05-2024,1.33,1,79
1.14E+18,"Newly Built, 1-Bedroom Apartment",153141387,Laura,North York,Greenwood-Coxwell,43.66633,-79.32094,Entire home/apt,230,28,0,,,2,84
1.14E+18,Sam’s House(G01),503687386,Ronghua,Toronto,L'Amoreaux,43.7928311,-79.3056008,Private room,38,28,0,,,5,312
1.14E+18,CN Tower View - Downtown TO,530625544,Maggie,Toronto,Waterfront Communities-The Island,43.6404318,-79.3907315,Entire home/apt,254,28,0,,,1,269
1.14E+18,Cozy King West Apartment,130487700,Hannah,Toronto,Niagara,43.64219,-79.40346,Entire home/apt,100,31,0,,,1,209
1.14E+18,Trendy Upper Beaches Unit. Walk to the Beach.,5416830,Victoria,Toronto,East End-Danforth,43.67948,-79.30219,Entire home/apt,127,1,9,05-06-2024,7.3,1,93
1.14E+18,Urban Haven with amazing views,69247256,Oluwatosin,Toronto,West Humber-Clairville,43.71974,-79.60275,Entire home/apt,135,1,5,28-05-2024,3.95,3,211
1.14E+18,Cozy Private Room in a Multicultural Neighborhood,508046575,Jeffrey,Toronto,South Riverdale,43.66583,-79.34654,Private room,51,28,0,,,56,40
1.14E+18,"Private Unit, Bathroom, Kitchen Downtown Toronto",508046575,Jeffrey,Toronto,North Riverdale,43.66693,-79.3489,Entire home/apt,56,28,1,31-05-2024,1,56,60
1.14E+18,Large Studio Unit Nearby Essential Stores & TRANS,508046575,Jeffrey,Toronto,North Riverdale,43.66735068,-79.34638181,Entire home/apt,69,28,1,01-06-2024,1,56,46
1.14E+18,Superb Downtown Bungalow,387015807,Megan,Etobicoke,Trinity-Bellwoods,43.64917223,-79.40638444,Private room,75,28,0,,,1,180
1.14E+18,Condo walk to Rogers/Arena/Metro,573761283,Yuedi,Etobicoke,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,366,2,1,29-04-2024,0.68,2,119
1.14E+18,Immaculate 3 BR Condo with Bird's Eye City Views,534739447,Abdul,Scarborough,Waterfront Communities-The Island,43.64346,-79.38155,Entire home/apt,332,28,0,,,29,365
1.14E+18,Rabbit - Basement,537336885,Gowmi,Toronto,Bendale,43.75118,-79.2506235,Entire home/apt,150,1,5,09-06-2024,3.75,2,250
1.14E+18,Modern 2 Bed Suite + Office - DT Core,573777300,Cahit,Toronto,Waterfront Communities-The Island,43.64665,-79.39313,Entire home/apt,228,1,1,09-06-2024,1,1,172
1.14E+18,Great One bedroom + Den to stay,165740317,Longxing,Etobicoke,Malvern,43.79444,-79.2373,Entire home/apt,99,2,0,,,1,60
1.14E+18,"Top Location Sunset View w/ King Bed, Clean, Quiet",569041220,Erik,Toronto,Waterfront Communities-The Island,43.64527,-79.38864,Entire home/apt,405,2,6,04-06-2024,4.74,1,197
1.14E+18,Canada style room,484127783,Aljaene April Faith,Toronto,Dovercourt-Wallace Emerson-Junction,43.66223,-79.45,Private room,58,28,0,,,17,170
1.14E+18,Stylish DT Toronto Condo,573761283,Yuedi,Toronto,Waterfront Communities-The Island,43.64344318,-79.39017811,Private room,300,2,0,,,2,89
1.14E+18,Family Home / Art Studio,1794715,Inna,Toronto,Oakwood Village,43.68582064,-79.43650717,Entire home/apt,200,3,0,,,1,58
1.14E+18,Spacious apartment in North York,482153873,Hong Son,North York,Bedford Park-Nortown,43.74155164,-79.41922158,Entire home/apt,169,2,1,02-06-2024,1,1,128
1.14E+18,Spacious Studio by Eaton Centre!,549011154,Brooke,Toronto,Moss Park,43.65666,-79.3736,Entire home/apt,254,2,4,21-05-2024,3.64,1,169
1.14E+18,Modern  1 Bedroom Apartment by High Park,8867392,Kristen,Toronto,Roncesvalles,43.65135,-79.44815,Entire home/apt,167,1,3,06-06-2024,3,1,28
1.14E+18,Azure 1Br+den Apartment with Lake Ontario Views,482450478,Eugene,North York,Waterfront Communities-The Island,43.64119425,-79.39819719,Entire home/apt,227,1,0,,,1,353
1.14E+18,Rustic homestay nearby downtown,569336080,Ali,Toronto,Dovercourt-Wallace Emerson-Junction,43.6655464,-79.4247291,Private room,87,2,3,28-05-2024,3,3,202
1.14E+18,Bright & Quiet master bedroom,569336080,Ali,Etobicoke,Dovercourt-Wallace Emerson-Junction,43.66534461,-79.4247291,Private room,108,2,3,04-06-2024,3,3,220
1.14E+18,"Bright, Spacious Luxury 2BR Home",573908451,Sayed,Etobicoke,Parkwoods-Donalda,43.7545635,-79.32339306,Entire home/apt,229,3,2,19-05-2024,2,2,150
1.14E+18,Tranquil Apartment in DT Toronto,122689777,Azadeh,Toronto,Waterfront Communities-The Island,43.64019,-79.39778,Entire home/apt,263,28,0,,,1,59
1.14E+18,WiSBSMT03,478313632,Mohammad,Etobicoke,West Hill,43.77496,-79.18552,Private room,55,1,0,,,6,258
1.14E+18,Condo in Downtown Toronto,33407238,Arman,Toronto,Waterfront Communities-The Island,43.64170513,-79.39663501,Entire home/apt,520,28,0,,,1,173
1.14E+18,"Gorgeous, bright & chic 1BR apt",573908451,Sayed,Toronto,Parkwoods-Donalda,43.75552504,-79.32319909,Entire home/apt,193,2,1,17-05-2024,1,2,129
1.14E+18,Boutique Two Bedroom Suite - Downtown Toronto,568156096,Uchit,Toronto,Waterfront Communities-The Island,43.64799,-79.38891,Entire home/apt,485,28,0,,,1,267
1.14E+18,25 minutes to downtown toronto,573945246,Muhammad Soimik,North York,Wexford/Maryvale,43.73727662,-79.3000618,Entire home/apt,325,2,0,,,1,187
1.14E+18,2BRs Suite Yorkville - Near Four Seasons Hotel,71369879,Naruemol,Toronto,Annex,43.67195,-79.38794,Entire home/apt,180,28,0,,,7,256
1.14E+18,Little Oasis-Studio,573950572,Susan,Toronto,Little Portugal,43.64957652,-79.43565784,Entire home/apt,120,1,2,02-06-2024,2,1,101
1.14E+18,2Bd 2BR Panoramic View Sheppard Metro Free parking,573973384,Kakha,Toronto,Willowdale East,43.75998,-79.40752,Entire home/apt,198,1,0,,,2,310
1.14E+18,2Bd 2BR Panoramic View Free parking Sheppard Metro,573973384,Kakha,Scarborough,Willowdale East,43.75981384,-79.40737543,Entire home/apt,480,28,0,,,2,327
1.14E+18,Room with a view,551217317,Kevin,Scarborough,Woodbine Corridor,43.67834587,-79.31447074,Private room,111,1,1,01-05-2024,0.71,3,51
1.14E+18,"Stylish apartment in Leslieville,Toronto",4600245,Dawit,Toronto,Greenwood-Coxwell,43.6758141,-79.3266416,Entire home/apt,136,2,8,09-06-2024,6.32,1,41
1.14E+18,"Chic 2BR Retreat with Spa, Gym, and EV Charging.",572314117,Harpreet Singh,Toronto,Islington-City Centre West,43.61893391,-79.52221494,Entire home/apt,99,28,0,,,1,41
1.14E+18,ViHome-Queen bedroom near Don Mills Dvp Lawrence,479187034,Kai Yuan,Toronto,Banbury-Don Mills,43.74889,-79.34335,Private room,79,28,0,,,47,101
1.14E+18,3 BR basement unit in Toronto,532399886,Van Sinh,Toronto,Thistletown-Beaumond Heights,43.74075,-79.55732,Entire home/apt,120,28,0,,,5,98
1.14E+18,Best Locations condo,6856006,Maria,Toronto,Waterfront Communities-The Island,43.64072067,-79.39107169,Entire home/apt,161,50,0,,,1,174
1.14E+18,Quiet place on the subway line,507991202,Walid,North York,East End-Danforth,43.6876421,-79.3050039,Private room,68,2,1,19-05-2024,1,2,171
1.14E+18,Specious Queen with work station,297762894,Sadia,Scarborough,West Hill,43.76746243,-79.18767395,Private room,41,1,1,08-05-2024,0.88,2,269
1.14E+18,389-house,206663714,Wendy,North York,York University Heights,43.76513677,-79.5033173,Private room,31,28,0,,,46,246
1.14E+18,Unique townhouse studio,69352715,Irene,Etobicoke,Blake-Jones,43.67562744,-79.34036409,Entire home/apt,120,2,4,09-06-2024,4,1,54
1.14E+18,Cozy Stay At Blue Jays,78495307,Sarim,Toronto,Waterfront Communities-The Island,43.64648317,-79.39101436,Entire home/apt,400,28,0,,,1,88
1.14E+18,Modern 1BR/1BA condo near Downtown with City Views,574071389,Marco,Toronto,Waterfront Communities-The Island,43.6500109,-79.3873364,Entire home/apt,275,1,4,15-05-2024,3,1,99
1.14E+18,Sam’s House(G03),503687386,Ronghua,Toronto,L'Amoreaux,43.7928311,-79.3056008,Private room,42,28,0,,,5,64
1.14E+18,FairCozyDelux-Room-102,478313632,Mohammad,Toronto,West Hill,43.7749549,-79.1855189,Private room,54,3,0,,,6,172
1.14E+18,FairCozyDelux-Room-103,478313632,Mohammad,Etobicoke,West Hill,43.7749549,-79.1855189,Private room,65,3,0,,,6,140
